carat,cut,color,clarity,x,y,z
0.3,3,3,4,4.3,4.32,2.67
0.51,2,1,2,5.11,5.16,3.16
1.02,4,6,2,6.47,6.5,3.98
1.08,3,3,3,6.62,6.54,4.09
1.09,4,5,5,6.57,6.59,4.08
0.53,2,2,4,5.17,5.22,3.23
0.92,2,5,2,6.22,6.27,3.86
0.43,2,2,6,4.85,4.81,3.0
0.5,4,2,7,5.12,5.14,3.1
0.72,2,4,4,5.73,5.78,3.56
1.26,2,4,2,6.92,6.94,4.3
1.02,3,4,5,6.39,6.43,4.0
0.4,1,4,5,4.75,4.66,2.97
0.37,0,0,1,4.68,4.73,2.88
1.5,3,3,4,7.41,7.38,4.45
0.78,4,4,4,5.92,5.94,3.66
1.5,3,2,0,7.24,7.22,4.38
0.52,2,4,2,5.17,5.21,3.2
1.01,3,3,5,6.61,6.53,3.82
1.0,1,0,3,6.32,6.27,4.02
0.53,3,1,2,5.22,5.19,3.22
1.34,2,4,5,7.23,7.18,4.34
0.3,4,1,6,4.26,4.27,2.67
1.02,3,3,3,6.46,6.41,3.97
0.32,1,3,5,4.52,4.55,2.57
0.3,2,2,4,4.33,4.34,2.67
1.01,1,0,2,6.35,6.37,3.93
0.5,1,1,2,5.03,4.9,3.18
0.37,3,3,2,4.61,4.54,2.84
0.32,3,4,7,4.33,4.37,2.71
0.5,2,3,5,5.04,5.07,3.16
1.02,3,3,3,6.41,6.38,4.0
1.51,3,5,3,7.4,7.36,4.46
0.7,3,5,6,5.77,5.8,3.42
0.81,4,3,2,5.93,5.98,3.71
1.02,0,2,3,6.21,6.14,4.11
0.52,2,3,4,5.17,5.2,3.18
0.4,4,2,6,4.71,4.75,2.93
0.9,4,3,3,6.22,6.32,3.77
0.51,4,3,2,5.2,5.26,3.12
0.59,2,1,3,5.32,5.37,3.34
0.55,3,3,2,5.32,5.29,3.19
0.5,3,1,4,5.06,5.1,3.17
0.41,3,0,6,4.77,4.71,2.95
2.01,2,4,2,8.12,8.07,5.03
1.05,2,3,5,6.56,6.53,4.04
0.51,2,3,7,5.18,5.13,3.17
0.32,2,3,4,4.37,4.34,2.72
0.32,4,3,4,4.37,4.4,2.76
0.32,3,3,5,4.33,4.36,2.72
0.31,2,3,1,4.37,4.4,2.64
0.31,2,5,2,4.35,4.38,2.68
1.17,1,0,3,6.81,6.77,4.1
1.02,2,2,3,6.53,6.5,3.95
0.77,0,6,2,5.97,5.81,3.55
0.51,1,1,2,5.11,5.07,3.25
0.28,1,1,4,4.15,4.18,2.63
0.9,1,1,3,6.05,6.09,3.86
0.5,2,3,3,5.1,5.13,3.14
0.28,4,1,7,4.25,4.27,2.56
0.3,2,4,4,4.33,4.3,2.66
1.51,4,5,2,7.49,7.59,4.47
0.31,2,4,5,4.32,4.36,2.68
0.56,2,1,5,5.27,5.3,3.25
1.01,3,3,4,6.48,6.51,3.89
0.74,1,6,5,5.79,5.85,3.53
0.9,2,4,4,6.21,6.14,3.82
0.98,3,5,0,6.43,6.3,3.79
0.36,2,3,3,4.61,4.65,2.83
1.13,2,4,3,6.78,6.7,4.07
0.31,2,4,3,4.4,4.42,2.69
1.68,1,1,0,7.48,7.44,4.8
1.17,2,2,2,6.73,6.71,4.18
0.37,2,3,5,4.63,4.65,2.86
0.9,4,4,2,6.16,6.11,3.89
1.01,3,1,3,6.39,6.36,3.99
0.52,2,0,5,5.16,5.19,3.2
0.3,3,4,3,4.37,4.34,2.62
0.56,3,1,5,5.31,5.25,3.27
0.4,3,3,5,4.78,4.75,2.88
0.55,3,0,5,5.29,5.28,3.24
1.0,0,2,5,5.97,6.1,4.13
0.93,2,2,3,6.21,6.25,3.86
0.41,2,1,4,4.79,4.76,2.97
0.4,4,0,2,4.66,4.7,2.95
0.9,3,1,2,6.13,6.09,3.84
1.7,2,4,5,7.61,7.56,4.73
0.4,4,2,4,4.74,4.86,2.94
0.3,4,1,5,4.27,4.3,2.67
0.79,4,0,4,6.03,6.08,3.56
1.57,2,5,5,7.55,7.59,4.57
1.01,1,2,5,6.63,6.59,3.79
0.43,2,1,3,4.84,4.85,3.01
0.91,4,1,3,6.26,6.34,3.81
0.3,3,1,5,4.29,4.31,2.67
0.31,3,1,5,4.42,4.37,2.65
0.26,1,0,5,3.99,4.02,2.61
0.38,3,1,4,4.65,4.7,2.84
1.57,2,2,2,7.53,7.55,4.61
0.25,2,1,7,4.07,4.04,2.52
0.32,4,6,4,4.42,4.46,2.69
0.43,2,5,6,4.84,4.81,3.0
1.73,2,5,5,7.72,7.79,4.73
0.42,3,2,2,4.88,4.85,2.92
0.31,2,3,5,4.43,4.4,2.63
0.3,1,4,3,4.26,4.29,2.7
2.31,3,4,3,8.55,8.47,5.29
0.5,1,0,5,5.05,5.09,3.23
0.55,2,1,5,5.3,5.28,3.19
1.01,0,5,5,6.14,6.0,4.19
0.7,4,2,2,5.77,5.84,3.39
0.53,2,1,5,5.16,5.2,3.23
0.21,3,0,5,3.89,3.86,2.29
1.17,2,4,2,6.77,6.83,4.16
0.32,2,3,6,4.39,4.4,2.72
1.02,2,1,6,6.42,6.44,4.0
0.25,0,2,3,4.3,4.23,2.32
0.85,1,6,2,6.13,6.17,3.64
1.01,4,1,3,6.36,6.41,3.96
0.9,1,4,6,6.09,6.13,3.9
1.22,4,0,3,6.85,6.91,4.28
1.57,2,6,7,7.45,7.5,4.59
0.93,2,3,3,6.35,6.32,3.87
0.78,4,3,4,5.92,5.97,3.66
0.31,2,1,5,4.4,4.37,2.71
1.21,2,5,4,6.83,6.87,4.22
1.08,4,3,7,6.58,6.51,4.13
1.14,2,3,6,6.74,6.77,4.13
0.36,3,3,3,4.58,4.56,2.85
0.77,3,1,4,5.95,5.9,3.6
1.27,2,3,1,6.95,6.99,4.29
1.05,2,3,5,6.65,6.58,4.02
0.41,2,0,6,4.82,4.79,2.91
0.7,2,3,3,5.66,5.69,3.55
0.43,4,0,2,4.78,4.83,3.02
0.5,2,4,4,5.13,5.16,3.16
0.29,2,3,1,4.26,4.29,2.62
0.78,3,5,5,5.89,5.82,3.68
1.71,2,6,4,7.73,7.65,4.78
0.31,3,1,6,4.37,4.35,2.68
0.53,1,2,2,5.13,5.16,3.28
1.55,3,6,5,7.47,7.5,4.54
1.01,2,6,3,6.44,6.47,3.97
0.33,2,2,5,4.4,4.42,2.73
1.12,4,4,2,6.62,6.59,4.17
0.5,2,1,5,5.1,5.05,3.15
0.57,2,1,4,5.36,5.41,3.34
0.7,4,2,2,5.68,5.78,3.5
2.01,3,3,5,8.11,7.99,4.94
0.9,0,5,3,5.92,5.86,3.91
0.72,4,2,2,5.71,5.76,3.59
1.07,2,1,7,6.57,6.62,4.04
0.32,4,1,5,4.4,4.42,2.67
0.71,4,0,5,5.67,5.7,3.58
1.22,4,6,3,6.8,6.75,4.3
0.8,4,2,4,5.82,5.91,3.73
0.43,2,2,2,4.85,4.8,2.97
0.39,2,1,4,4.66,4.69,2.91
0.7,3,1,5,5.74,5.7,3.48
1.2,4,4,3,6.78,6.85,4.22
0.31,4,5,5,4.4,4.3,2.75
0.26,3,2,4,4.22,4.18,2.5
0.7,2,5,4,5.63,5.7,3.57
0.41,3,1,3,4.84,4.8,2.87
0.34,2,3,5,4.5,4.47,2.78
2.02,4,5,2,8.2,8.16,4.94
0.72,4,1,5,5.81,5.86,3.5
0.59,2,0,2,5.43,5.38,3.31
0.41,1,2,2,4.91,4.96,2.88
0.33,3,3,4,4.41,4.45,2.76
0.38,2,1,2,4.68,4.69,2.86
1.39,2,2,5,7.19,7.23,4.44
1.52,4,6,5,7.23,7.19,4.55
0.38,3,3,5,4.7,4.67,2.83
0.33,2,4,6,4.48,4.5,2.77
1.06,3,4,5,6.5,6.57,4.05
1.5,2,2,5,7.28,7.31,4.5
3.4,0,0,0,9.42,9.34,6.27
1.01,0,4,4,6.28,6.24,4.14
0.48,3,2,2,5.13,5.11,3.05
1.01,0,4,2,6.22,6.17,3.99
0.26,2,4,1,4.13,4.16,2.53
0.32,1,2,6,4.38,4.31,2.77
0.52,2,1,4,5.16,5.18,3.2
1.52,1,5,5,7.23,7.27,4.59
0.75,2,5,4,5.8,5.82,3.66
0.7,2,3,2,5.72,5.77,3.51
0.59,0,2,5,5.31,5.28,3.41
0.71,2,3,5,5.68,5.72,3.52
0.52,2,3,7,5.15,5.2,3.19
0.71,4,1,7,5.64,5.69,3.59
0.31,2,0,5,4.34,4.31,2.69
0.91,3,4,5,6.25,6.29,3.74
0.44,3,3,4,4.82,4.87,3.02
1.17,2,2,4,6.74,6.77,4.2
1.21,1,3,4,6.8,6.72,4.3
0.23,2,2,7,3.97,3.99,2.45
0.53,2,3,4,5.18,5.22,3.19
0.25,1,4,6,4.05,4.07,2.46
1.06,3,1,2,6.54,6.45,4.09
0.56,2,0,5,5.24,5.28,3.27
0.31,2,4,1,4.32,4.35,2.7
0.23,4,0,7,3.94,3.96,2.45
2.07,3,6,5,8.16,8.2,5.03
0.5,2,0,3,5.07,5.14,3.19
0.42,2,3,4,4.81,4.78,2.94
0.5,4,1,5,5.06,5.03,3.19
1.07,3,3,5,6.58,6.5,4.09
1.54,4,1,3,7.56,7.59,4.47
0.4,2,6,4,4.71,4.75,2.96
1.0,2,5,2,6.41,6.44,3.97
0.41,2,6,5,4.72,4.75,2.95
1.52,2,0,5,7.36,7.4,4.58
1.01,3,1,7,6.42,6.39,3.96
0.31,2,0,7,4.39,4.43,2.71
0.31,2,1,6,4.32,4.35,2.7
1.2,2,0,2,6.71,6.79,4.23
0.96,2,2,0,6.37,6.41,3.88
0.3,2,3,6,4.32,4.35,2.65
1.01,2,3,4,6.47,6.41,3.94
1.03,3,4,4,6.48,6.45,4.01
0.77,3,1,3,6.01,5.96,3.58
1.02,4,0,5,6.38,6.33,4.03
1.5,3,3,4,7.36,7.29,4.45
1.0,1,1,2,6.53,6.57,3.81
1.01,3,2,0,6.42,6.3,3.99
0.81,4,3,2,5.89,5.94,3.69
0.62,2,4,1,5.48,5.52,3.33
1.2,3,4,2,6.79,6.71,4.2
0.28,4,1,6,4.3,4.33,2.57
0.3,3,3,4,4.32,4.3,2.67
0.51,0,0,3,4.95,4.89,3.27
1.07,2,5,2,6.56,6.6,4.08
1.01,0,3,3,6.08,6.0,4.14
0.39,2,4,3,4.66,4.7,2.88
0.59,2,5,6,5.4,5.45,3.34
1.01,3,3,2,6.35,6.33,3.99
1.3,2,2,3,7.0,6.96,4.34
0.7,1,1,5,5.6,5.66,3.61
0.43,2,1,5,4.85,4.82,3.0
1.15,2,2,7,6.69,6.74,4.17
0.9,0,1,3,6.08,6.04,3.94
0.24,4,2,6,3.98,4.0,2.46
0.3,2,3,1,4.3,4.27,2.69
0.52,2,0,5,5.16,5.19,3.2
0.78,2,2,5,5.91,5.93,3.63
2.74,4,4,3,8.88,8.84,5.61
0.35,2,1,6,4.57,4.53,2.76
1.19,2,5,2,6.8,6.82,4.24
0.31,4,2,6,4.33,4.35,2.68
0.26,2,2,1,4.07,4.1,2.53
1.04,2,2,5,6.53,6.55,4.03
1.55,3,2,4,7.4,7.31,4.56
0.9,3,2,2,6.29,6.32,3.81
0.51,2,3,6,5.14,5.15,3.16
0.35,2,3,4,4.52,4.53,2.8
0.41,3,1,2,4.81,4.77,2.94
2.1,2,5,2,8.24,8.35,5.04
0.53,2,2,7,5.22,5.19,3.24
0.51,2,2,5,5.14,5.15,3.17
0.92,3,1,3,6.19,6.11,3.8
0.31,1,1,1,4.22,4.28,2.73
0.51,4,0,2,5.08,5.13,3.18
1.8,3,5,3,7.9,7.8,4.85
0.3,2,3,2,4.32,4.37,2.7
0.77,2,4,5,5.91,5.94,3.63
1.23,4,6,5,6.8,6.85,4.29
0.56,1,2,4,5.2,5.28,3.3
0.74,0,0,7,5.73,5.71,3.74
1.7,3,6,5,7.47,7.38,4.67
0.37,3,2,2,4.62,4.59,2.83
1.73,3,4,2,7.71,7.66,4.75
0.52,2,4,3,5.17,5.21,3.19
1.52,1,4,4,7.24,7.28,4.61
1.51,3,3,4,7.38,7.36,4.5
1.02,4,4,2,6.49,6.54,4.01
0.8,3,4,2,5.97,5.93,3.66
1.21,4,4,3,6.77,6.82,4.22
0.54,2,4,7,5.26,5.22,3.19
0.41,3,0,4,4.87,4.85,2.88
1.5,1,2,2,7.16,7.2,4.55
1.01,0,1,2,6.23,6.11,3.99
0.53,2,1,5,5.18,5.15,3.24
0.32,2,6,2,4.44,4.33,2.73
0.32,2,2,5,4.38,4.34,2.72
0.76,2,2,5,5.89,5.92,3.6
1.31,3,3,5,7.12,7.08,4.28
1.01,3,1,3,6.49,6.46,3.91
0.32,2,0,5,4.38,4.42,2.73
0.92,4,1,2,6.25,6.28,3.8
0.31,1,1,2,4.24,4.31,2.7
0.54,2,4,4,5.22,5.2,3.25
0.28,4,1,7,4.27,4.33,2.54
0.61,2,3,1,5.42,5.46,3.39
0.39,3,2,6,4.73,4.75,2.83
0.3,1,5,4,4.29,4.32,2.73
1.23,2,3,7,6.98,6.97,4.21
0.42,3,4,4,4.82,4.79,2.96
0.42,2,5,2,4.86,4.83,2.96
1.53,4,4,3,7.36,7.43,4.54
1.01,3,2,3,6.46,6.5,3.93
0.39,1,0,7,4.82,4.85,2.81
1.5,2,4,2,7.29,7.34,4.54
1.1,2,3,2,6.56,6.6,4.09
1.07,2,3,3,6.55,6.59,4.05
2.01,4,6,2,8.01,8.09,4.97
0.25,4,1,7,4.05,4.0,2.54
1.54,2,4,3,7.45,7.43,4.53
1.04,2,6,2,6.51,6.55,4.05
0.31,2,5,2,4.38,4.41,2.67
0.32,3,6,2,4.41,4.37,2.73
1.07,2,4,4,6.66,6.69,4.02
1.0,3,4,3,6.57,6.5,3.83
1.04,3,3,5,6.62,6.54,3.95
1.0,1,6,2,6.37,6.4,3.94
0.72,2,3,7,5.8,5.84,3.55
0.36,3,2,2,4.54,4.51,2.8
2.04,3,1,3,8.35,8.31,4.86
0.7,2,2,2,5.66,5.69,3.55
0.34,2,3,5,4.48,4.52,2.78
1.27,2,6,5,6.87,6.9,4.33
1.2,2,6,4,6.81,6.76,4.19
1.01,3,1,5,6.46,6.43,3.92
0.4,4,1,2,4.7,4.66,2.96
0.52,2,1,5,5.21,5.2,3.19
1.18,3,3,2,6.75,6.71,4.18
0.93,0,3,2,6.14,6.09,3.94
0.71,3,0,3,5.7,5.64,3.49
0.7,3,3,3,5.81,5.79,3.37
1.0,4,5,5,6.33,6.3,4.01
0.3,3,4,4,4.4,4.3,2.61
1.0,1,3,5,6.25,6.35,3.97
0.54,3,1,4,5.32,5.26,3.19
0.43,3,2,6,4.9,4.86,3.0
1.26,1,6,5,6.81,6.86,4.32
0.71,3,2,5,5.75,5.72,3.55
1.54,2,0,3,7.4,7.44,4.57
1.01,4,1,2,6.52,6.58,3.84
1.01,2,4,3,6.58,6.61,3.9
0.31,2,2,5,4.3,4.33,2.69
2.0,2,5,4,8.08,8.03,5.02
2.02,4,4,2,8.14,8.21,4.85
0.7,0,1,3,5.58,5.63,3.62
2.0,3,6,5,7.99,7.95,5.01
0.3,3,1,2,4.33,4.27,2.66
0.4,3,1,4,4.76,4.72,2.93
0.7,3,2,2,5.71,5.69,3.53
0.32,2,1,6,4.43,4.45,2.73
1.31,1,3,3,7.03,6.89,4.44
0.76,3,2,2,5.83,5.78,3.64
0.41,2,2,5,4.76,4.73,2.98
2.02,0,4,5,8.0,7.95,5.14
0.41,3,0,3,4.8,4.77,2.93
0.74,3,4,3,5.84,5.75,3.53
1.06,4,4,2,6.4,6.51,4.04
0.9,3,5,3,6.15,6.1,3.83
0.41,1,1,2,4.72,4.7,3.01
1.21,2,3,3,6.78,6.73,4.25
0.3,2,3,6,4.26,4.28,2.65
0.34,2,1,3,4.49,4.52,2.76
1.22,2,5,2,6.87,6.83,4.24
0.6,2,1,2,5.39,5.51,3.35
0.9,0,4,5,6.07,6.03,3.92
0.7,1,5,2,5.66,5.63,3.6
0.4,2,6,7,4.76,4.79,2.95
0.31,2,0,2,4.36,4.38,2.71
1.52,2,4,2,7.38,7.48,4.56
0.4,3,0,2,4.74,4.7,2.91
1.01,2,6,3,6.5,6.43,4.01
1.17,0,4,3,6.86,6.78,4.09
1.66,2,1,3,7.45,7.63,4.73
0.39,0,3,1,4.83,4.88,2.77
0.7,4,5,2,5.74,5.75,3.51
0.63,2,1,4,5.53,5.5,3.39
0.78,3,1,5,5.86,5.79,3.66
0.52,4,2,2,5.21,5.27,3.16
0.5,3,2,2,5.23,5.19,3.08
0.5,1,1,3,5.03,5.08,3.22
0.34,2,5,2,4.52,4.49,2.79
0.59,3,4,6,5.38,5.36,3.33
0.8,4,1,3,5.88,5.96,3.7
0.92,1,3,3,6.19,6.13,3.93
0.93,2,4,2,6.26,6.29,3.87
0.9,4,1,3,6.24,6.3,3.73
0.55,2,2,3,5.26,5.28,3.25
0.91,3,1,2,6.24,6.19,3.82
0.7,1,5,5,5.57,5.59,3.55
1.52,2,3,3,7.39,7.36,4.52
0.4,4,2,4,4.68,4.74,2.93
0.7,2,3,7,5.75,5.79,3.51
0.52,4,0,5,5.22,5.25,3.17
1.13,2,2,3,6.71,6.68,4.14
0.51,2,2,5,5.08,5.05,3.2
2.01,4,5,4,8.24,8.15,4.89
1.0,2,4,2,6.37,6.34,3.9
0.57,2,2,6,5.39,5.36,3.26
1.03,0,3,3,6.32,6.26,4.13
1.5,4,5,3,7.24,7.34,4.43
0.3,4,2,6,4.27,4.31,2.68
0.57,2,1,4,5.33,5.38,3.24
0.9,3,3,2,6.21,6.16,3.75
0.72,2,0,4,5.74,5.79,3.59
1.15,4,4,2,6.72,6.8,4.12
1.01,3,2,4,6.45,6.41,3.91
1.07,3,3,3,6.71,6.59,3.89
0.32,2,3,1,4.4,4.43,2.7
1.01,4,3,4,6.4,6.38,3.88
0.41,3,5,6,4.75,4.81,2.94
1.08,1,0,2,6.39,6.47,4.1
0.5,3,3,5,5.12,5.09,3.14
0.31,3,0,3,4.41,4.38,2.64
1.2,3,1,6,6.84,6.97,4.16
2.02,2,6,2,8.21,8.16,4.9
0.29,2,3,4,4.25,4.28,2.64
0.53,2,1,5,5.16,5.18,3.23
0.34,2,3,6,4.49,4.47,2.8
0.4,4,2,6,4.65,4.69,2.91
1.53,2,1,3,7.42,7.46,4.55
0.64,0,1,2,5.65,5.39,3.31
0.9,1,2,5,6.03,6.06,3.93
0.71,4,1,2,5.65,5.69,3.58
1.01,4,2,3,6.38,6.35,4.02
1.13,2,1,5,6.71,6.74,4.13
1.3,2,2,7,6.96,7.04,4.35
1.01,2,2,2,6.45,6.48,3.99
1.04,2,2,3,6.46,6.48,4.02
0.77,1,4,7,6.07,6.01,3.5
0.3,2,4,7,4.28,4.31,2.68
0.74,3,3,6,5.84,5.79,3.56
0.31,1,0,3,4.3,4.27,2.73
0.31,2,1,5,4.41,4.38,2.66
0.8,2,3,3,5.89,5.92,3.69
1.01,1,0,3,6.35,6.39,4.05
2.01,1,3,3,8.0,7.95,5.07
0.73,4,2,7,5.74,5.76,3.57
0.84,0,3,4,6.42,6.32,3.54
0.37,3,2,5,4.67,4.63,2.82
0.38,2,2,5,4.69,4.63,2.89
0.91,0,0,0,6.0,5.94,3.95
0.73,2,1,3,5.8,5.83,3.54
0.3,2,4,7,4.33,4.35,2.66
0.51,2,2,3,5.14,5.18,3.17
1.03,2,0,3,6.52,6.46,4.01
1.03,2,5,2,6.45,6.41,4.0
0.35,2,0,6,4.58,4.6,2.79
0.3,3,3,3,4.31,4.27,2.68
0.61,3,4,2,5.55,5.51,3.29
0.38,2,3,7,4.72,4.76,2.84
1.07,2,3,4,6.52,6.58,4.05
0.94,2,2,0,6.34,6.37,3.91
0.31,2,0,2,4.3,4.33,2.7
1.06,2,3,4,6.54,6.56,4.03
1.05,2,3,7,6.6,6.65,4.0
1.53,4,4,2,7.4,7.45,4.53
1.06,4,4,5,6.56,6.63,4.0
1.0,2,3,5,6.38,6.36,3.97
0.57,3,2,2,5.43,5.42,3.23
0.31,2,2,7,4.33,4.36,2.71
2.01,3,1,3,8.01,7.93,4.99
0.77,2,5,7,5.84,5.86,3.63
1.1,2,6,3,6.77,6.74,4.06
0.5,1,4,7,5.01,5.03,3.11
2.03,2,5,3,8.12,8.2,4.96
0.36,2,5,5,4.6,4.63,2.85
0.3,2,3,4,4.27,4.29,2.68
1.0,1,0,3,6.32,6.35,4.02
1.27,4,5,5,6.86,6.95,4.32
0.9,1,5,3,6.07,6.11,3.79
0.51,3,6,2,5.17,5.14,3.18
0.51,4,1,5,5.08,5.06,3.22
1.05,2,2,7,6.54,6.56,4.07
1.0,4,1,2,6.3,6.36,4.01
2.01,2,4,4,8.15,8.05,5.01
1.81,0,6,0,7.43,7.39,5.04
0.9,2,3,3,6.19,6.23,3.81
0.51,2,1,4,5.1,5.14,3.21
0.72,2,4,6,5.72,5.75,3.57
0.9,1,4,6,6.13,6.09,3.9
0.39,2,3,5,4.66,4.69,2.9
0.25,4,0,4,4.03,4.05,2.51
2.01,2,5,5,7.75,7.65,5.14
0.77,3,3,5,5.93,5.88,3.62
1.11,2,0,4,6.63,6.68,4.12
1.24,2,6,5,6.86,6.9,4.27
1.4,3,3,2,7.12,7.06,4.43
0.56,2,2,7,5.32,5.28,3.28
1.18,3,1,0,6.75,6.62,4.18
1.5,3,2,5,7.37,7.31,4.48
1.22,2,3,3,6.86,6.78,4.29
0.5,2,3,2,5.09,5.05,3.17
1.51,3,2,2,7.36,7.28,4.54
0.53,3,0,4,5.3,5.26,3.17
1.23,3,2,3,6.89,6.86,4.24
0.41,2,3,7,4.79,4.77,2.93
0.77,3,1,3,5.9,5.85,3.6
0.76,2,1,4,5.94,5.99,3.61
0.41,2,3,7,4.76,4.75,2.97
1.06,3,3,2,6.57,6.53,4.03
0.59,4,1,3,5.31,5.34,3.4
0.72,3,5,5,5.8,5.76,3.52
1.11,2,4,2,6.75,6.71,4.08
1.3,3,3,5,6.92,6.98,4.32
1.11,2,4,3,6.58,6.49,4.15
0.43,4,3,4,4.97,5.02,2.96
0.51,2,4,5,5.13,5.16,3.17
0.73,2,3,2,5.89,5.81,3.55
0.71,3,1,5,5.85,5.8,3.47
1.01,2,1,2,6.44,6.49,3.98
0.38,2,1,1,4.61,4.67,2.91
0.37,2,6,4,4.64,4.59,2.88
0.73,3,3,5,5.88,5.82,3.53
0.35,3,4,2,4.6,4.57,2.75
0.52,3,3,5,5.19,5.13,3.15
1.28,2,4,6,7.01,7.06,4.31
0.31,2,3,5,4.37,4.39,2.7
0.41,3,2,7,4.79,4.83,2.89
0.56,2,0,5,5.3,5.33,3.25
0.35,2,3,6,4.56,4.59,2.79
0.92,4,4,4,6.2,6.12,3.8
0.28,2,3,5,4.19,4.23,2.61
1.0,3,2,6,6.37,6.32,4.0
1.22,2,2,5,6.87,6.92,4.23
0.59,4,1,3,5.43,5.51,3.31
0.3,3,1,5,4.27,4.3,2.68
1.03,2,3,6,6.39,6.47,4.01
0.3,2,2,6,4.34,4.36,2.69
0.3,2,2,2,4.28,4.31,2.68
1.25,4,1,5,6.9,6.94,4.26
1.09,3,0,3,6.6,6.64,4.05
1.04,2,5,2,6.49,6.54,4.02
0.41,4,4,2,4.73,4.78,2.92
0.46,1,3,4,4.95,5.0,2.96
0.75,2,4,2,5.81,5.85,3.61
1.16,2,3,6,6.72,6.74,4.17
0.9,4,0,3,6.28,6.32,3.72
1.03,2,4,3,6.58,6.52,3.96
1.08,2,3,5,6.59,6.61,4.11
1.59,2,5,5,7.47,7.52,4.62
0.7,4,2,7,5.66,5.6,3.56
1.0,0,6,5,6.14,6.07,4.01
0.72,4,6,4,5.67,5.72,3.57
0.79,2,3,2,5.98,5.93,3.64
1.24,2,2,3,7.03,7.0,4.21
0.38,2,1,4,4.62,4.65,2.87
1.01,4,3,7,6.51,6.53,3.93
1.26,2,3,4,6.93,6.87,4.3
0.52,3,5,6,5.26,5.23,3.15
0.35,1,2,2,4.46,4.51,2.83
0.55,2,3,6,5.24,5.27,3.29
0.39,4,6,4,4.66,4.71,2.86
0.31,3,0,2,4.39,4.38,2.67
0.31,2,0,5,4.32,4.34,2.72
0.52,4,0,5,5.22,5.16,3.16
0.37,1,4,2,4.53,4.57,2.91
1.5,2,5,2,7.35,7.31,4.57
0.78,2,3,3,5.94,5.97,3.66
1.14,2,3,4,6.67,6.71,4.13
0.34,2,0,5,4.5,4.53,2.77
0.34,2,0,6,4.5,4.47,2.76
1.24,3,6,2,6.9,6.86,4.25
0.9,2,2,5,6.22,6.24,3.79
0.91,3,4,4,6.32,6.27,3.89
0.4,1,3,5,4.67,4.7,2.94
1.51,1,4,2,7.25,7.32,4.5
0.92,3,4,5,6.21,6.26,3.82
0.71,3,2,3,5.7,5.67,3.54
1.2,3,4,2,6.92,6.84,4.2
0.73,3,5,4,5.83,5.87,3.53
1.21,2,3,4,6.81,6.87,4.23
0.41,2,0,7,4.76,4.77,2.97
1.14,3,4,2,6.71,6.67,4.14
1.23,2,4,0,6.91,6.85,4.25
1.21,4,3,7,6.88,6.92,4.17
1.12,2,3,2,6.65,6.68,4.13
0.71,3,0,2,5.82,5.75,3.53
0.4,4,0,7,4.73,4.74,2.9
1.1,2,4,3,6.61,6.65,4.11
1.51,1,2,3,7.15,7.26,4.59
0.71,2,1,5,5.7,5.73,3.53
0.7,1,2,2,5.62,5.68,3.57
0.38,2,1,7,4.67,4.69,2.89
0.28,2,4,1,4.2,4.23,2.61
1.09,4,0,3,6.46,6.49,4.03
1.7,3,2,2,7.63,7.59,4.74
2.05,2,3,3,8.22,8.31,4.94
0.41,4,2,4,4.66,4.7,2.95
1.51,1,5,5,7.23,7.21,4.6
0.7,3,0,5,5.87,5.78,3.38
0.31,3,4,5,4.32,4.29,2.7
0.3,4,2,3,4.25,4.27,2.63
2.01,4,5,2,7.99,8.04,5.03
1.02,0,4,2,6.33,6.28,4.07
1.01,4,5,2,6.32,6.4,4.04
0.56,2,3,1,5.3,5.34,3.31
0.43,3,0,3,4.85,4.91,2.96
0.32,4,6,5,4.37,4.4,2.76
0.33,2,3,6,4.45,4.48,2.76
1.57,3,4,5,7.5,7.54,4.59
1.21,3,1,4,6.95,6.91,4.18
1.5,3,1,5,7.41,7.32,4.47
0.51,4,2,2,5.14,5.16,3.18
0.38,1,5,1,4.82,4.87,2.74
1.21,2,4,2,6.83,6.91,4.2
0.35,3,3,4,4.53,4.49,2.81
0.71,4,4,5,5.81,5.85,3.45
0.72,2,4,5,5.8,5.74,3.58
0.23,4,2,6,3.93,3.95,2.42
0.41,3,2,5,4.81,4.75,2.99
0.4,3,3,1,4.79,4.85,2.88
0.87,2,4,5,6.14,6.09,3.77
1.01,4,2,7,6.4,6.46,3.9
0.73,0,2,3,5.6,5.53,3.6
0.73,2,0,2,5.81,5.83,3.57
0.51,2,0,5,5.17,5.15,3.18
1.0,3,6,3,6.32,6.28,3.95
0.5,4,1,3,5.01,5.05,3.17
0.41,1,1,3,4.68,4.72,2.97
1.01,2,1,2,6.43,6.4,3.99
1.5,1,3,4,7.16,7.22,4.59
0.7,4,2,2,5.64,5.7,3.55
0.46,2,2,2,4.92,4.94,3.08
0.78,2,0,3,5.91,5.94,3.64
1.14,3,3,3,6.8,6.73,4.12
0.7,2,5,5,5.67,5.72,3.55
0.52,2,1,4,5.15,5.11,3.21
0.94,2,2,0,6.37,6.34,3.91
0.91,2,5,7,6.25,6.27,3.79
0.59,1,5,7,5.52,5.6,3.21
0.31,3,3,6,4.39,4.34,2.71
1.06,2,5,3,6.47,6.52,4.02
0.28,4,2,4,4.23,4.29,2.6
0.3,4,3,4,4.28,4.31,2.7
0.71,4,3,5,5.69,5.73,3.51
0.31,2,4,5,4.35,4.32,2.69
1.06,3,2,4,6.76,6.68,3.95
